lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.0448493
# Diagonal elements of inverse mass matrix:
# 0.00319644, 12.451, 1.03256, 0.360273, 0.187028, 0.147612, 0.345215, 0.514493, 0.798403, 0.727563, 0.140468, 0.0819042, 0.159118, 0.323224, 0.264165, 0.511924, 0.441222, 0.807933, 0.658663, 0.251041, 0.2528, 0.0154136, 0.227859
-188.675,0.943974,0.0448493,7,127,0,196.879,-0.135543,-12.4496,-0.0286796,-1.21684,-0.978401,-0.779837,0.799122,-0.770015,-2.06142,-0.780056,3.86003,-0.733845,0.695615,1.86235,-0.757018,-0.701228,0.604862,1.12962,-0.881704,0.116721,0.327866,0.290132,1.69374,-0.110704,-4.69705,-3.77666,-3.01019,3.08463,-2.97228,-7.95715,-3.01104,-0.085655,0.0811927,0.217375,-0.0883597,-0.0818478,0.0706,0.131851,-0.102913,-11.0127,-0.135543
-184.868,0.941439,0.0448493,6,63,0,196.493,-0.135892,-6.58966,0.0521608,-1.51274,-0.766815,-1.04193,0.48513,-0.988555,0.921662,-0.573481,3.74344,-0.342478,0.460695,0.956049,-1.0396,0.0343658,1.19931,0.00216793,-0.210811,0.195588,0.107693,0.324774,1.95048,0.195261,-5.66286,-2.87053,-3.9004,1.81605,-3.7006,3.45019,-2.14679,-0.0669845,0.0901063,0.186991,-0.203333,0.00672153,0.234571,0.00042402,-0.0412321,-10.8487,-0.135892
-190.968,0.997182,0.0448493,6,63,0,198.495,-0.149289,-14.4606,0.227577,-1.2211,-1.46989,-1.04017,0.655537,-1.57967,-3.04587,0.173254,2.87668,-0.847427,1.04094,1.87126,-1.49719,-0.389933,2.33687,-0.386293,-1.06852,0.0804248,0.263155,0.309311,2.12436,0.654668,-3.51272,-4.22841,-2.99225,1.88577,-4.54421,-8.762,0.498396,-0.0681542,0.0837171,0.150496,-0.120412,-0.0313603,0.187942,-0.0310676,-0.0859358,-10.391,-0.149289
-183.107,0.988706,0.0448493,6,63,0,198.069,-0.157364,-12.9368,0.70304,-0.981808,-0.863159,-0.876332,0.243314,-0.895007,-0.0816802,-0.0506266,5.23592,-0.357948,0.576957,0.970886,-0.649276,-0.369753,1.49571,0.860357,-0.534886,0.176151,0.222214,0.382371,2.44487,3.68106,-5.14066,-4.51943,-4.5884,1.27397,-4.68618,-0.427671,-0.265077,-0.0630529,0.101631,0.171022,-0.11437,-0.0651323,0.26347,0.151553,-0.0942206,-11.3613,-0.157364
-185.917,0.977593,0.0448493,6,63,0,192.833,-0.122924,-7.6131,-0.918899,-0.81099,-0.784751,-0.733826,0.84578,-1.90112,-1.36927,0.411676,3.89934,-0.476483,0.593213,1.19613,-0.262396,1.51921,1.11045,-0.314251,-0.295171,0.117164,0.247621,0.330687,2.05057,-3.5831,-3.16233,-3.06001,-2.86144,3.29798,-7.4131,-5.33923,1.60526,-0.0558266,0.0695031,0.140143,-0.0307433,0.177996,0.130105,-0.0368189,-0.0345833,-10.8781,-0.122924
-186.056,0.997198,0.0448493,6,63,0,197.681,-0.130694,-12.2958,-0.32067,-0.62763,-1.1504,-0.981415,-0.0152307,-1.96613,-1.70706,1.79175,3.3003,-0.325789,0.371843,0.579305,-0.773564,-0.626624,0.754092,0.695432,-1.30109,0.237434,0.278851,0.333361,2.23545,-1.05831,-2.07137,-3.79666,-3.23896,-0.050266,-6.48881,-5.6338,5.91332,-0.0773533,0.0882881,0.137547,-0.18367,-0.148782,0.179047,0.165119,-0.308923,-10.5432,-0.130694
-188.582,0.995747,0.0448493,6,63,0,200.184,-0.148389,-9.64729,0.65342,-0.0722956,-0.697854,-0.359875,0.546291,-1.9427,-0.604704,0.789429,4.77842,-0.659656,1.36466,2.13193,-1.0015,1.39004,1.9064,-0.355707,-0.18506,0.0663253,0.222842,0.356107,2.00464,3.12232,-0.345459,-3.33464,-1.71963,2.61041,-9.28303,-2.88953,3.77222,-0.0437519,0.0905112,0.141401,-0.0664251,0.0921945,0.126442,-0.0235924,-0.0122741,-11.302,-0.148389
-192.106,0.690412,0.0448493,7,127,0,203.551,-0.147692,-9.69976,0.141958,-2.19758,-1.63805,-1.44295,1.20832,-0.746438,-0.59449,-0.718429,2.07201,-0.419664,0.564407,0.595347,0.049773,0.00185957,0.17013,1.81028,-0.427078,0.136165,0.357594,0.393181,3.26886,0.294139,-4.55339,-3.39406,-2.98981,2.50365,-1.54662,-1.23179,-1.48859,-0.0571437,0.0768525,0.0810655,0.00677735,0.000253208,0.0231657,0.246497,-0.0581531,-9.76325,-0.147692
-188.938,0.993419,0.0448493,7,127,0,205.563,-0.0910954,-5.3853,-1.26718,0.0401443,-0.533291,-0.360261,0.843231,-1.95761,-1.32924,1.24592,4.48752,-0.288436,0.8839,1.22038,-0.700005,1.41388,1.57289,-1.18083,0.408982,0.159682,0.166532,0.313894,2.10006,-5.68649,0.180149,-2.39316,-1.61668,3.78402,-8.78484,-5.965,5.59109,-0.046058,0.141143,0.194873,-0.111778,0.225772,0.251163,-0.188557,0.0653072,-11.1312,-0.0910954
-188.873,0.866792,0.0448493,7,127,0,200.624,-0.142231,-10.84,-0.776572,-0.532931,-0.680009,-0.626193,0.445629,-1.65707,-2.54412,0.714745,4.40642,-0.392161,0.665369,1.40262,-1.05255,1.21448,1.9928,-2.02286,-0.122202,0.178357,0.192014,0.316668,2.12358,-3.4219,-2.34831,-2.9964,-2.75927,1.96363,-7.30173,-11.2104,3.14947,-0.0699448,0.118673,0.250167,-0.18773,0.216612,0.35543,-0.360791,-0.0217956,-11.085,-0.142231
-185.694,0.968104,0.0448493,6,63,0,198.809,-0.141589,-4.89588,-0.0576602,-1.28507,-0.600143,-1.03764,0.451892,-1.73245,0.597439,0.57061,3.11115,-0.393375,0.708461,1.14194,-0.437717,-0.148933,0.185712,0.397483,-0.176544,0.164681,0.280943,0.312281,1.71107,-0.17939,-3.99804,-1.86714,-3.22827,1.40591,-5.38992,1.85873,1.77525,-0.0647812,0.11667,0.188055,-0.0720836,-0.0245265,0.0305832,0.0654578,-0.0290734,-10.6698,-0.141589
-185.226,0.91212,0.0448493,6,127,0,193.989,-0.122663,-7.90081,0.677553,-0.640396,-0.516968,-0.415751,0.385349,-0.780115,0.0895691,0.707984,5.10376,-0.427963,0.941807,1.57002,-0.119529,1.12098,0.935029,0.473368,1.37604,0.116068,0.364242,0.338012,2.34314,3.45807,-3.26843,-2.63848,-2.1219,1.96673,-3.98152,0.457139,3.61338,-0.0496726,0.109313,0.182228,-0.0138734,0.130109,0.108527,0.0549427,0.159714,-11.3288,-0.122663
-185.587,0.858867,0.0448493,7,127,0,194.039,-0.162448,-10.2211,0.0427423,-0.0781477,-0.726348,-0.419365,0.254512,-1.80311,-1.41235,1.75684,4.04094,-0.40141,0.750431,0.787669,-1.09576,-0.712521,0.611645,1.50168,0.236412,0.143492,0.197249,0.327126,2.11402,0.172719,-0.31579,-2.93513,-1.69463,1.02847,-7.28623,-5.70722,7.09926,-0.0575991,0.107681,0.113024,-0.157232,-0.102241,0.0877662,0.215479,0.0339232,-10.9191,-0.162448
-179.637,0.986865,0.0448493,6,63,0,190.613,-0.101483,-12.1612,-1.0817,-0.278681,-0.590318,-0.352224,0.233193,-0.641609,-1.5233,0.654496,6.61535,-0.346573,0.507157,0.801612,-0.162245,0.88496,1.4718,0.296059,-0.898344,0.214758,0.271042,0.375783,3.14978,-7.15579,-1.84357,-3.90516,-2.33008,1.54265,-4.24447,-10.0772,4.32972,-0.0744293,0.108916,0.172152,-0.0348434,0.190052,0.316081,0.0635809,-0.192926,-11.7867,-0.101483
-181.792,0.583079,0.0448493,7,127,0,189.285,-0.0897713,-5.82332,0.671174,-1.2998,-0.8266,-1.04005,0.966091,-1.90033,0.584396,0.28609,3.45288,-0.237644,0.401007,1.25817,-0.651388,0.812371,0.625489,-0.116933,-0.258519,0.213181,0.197042,0.341728,2.44591,2.31748,-4.48805,-2.85415,-3.59117,3.33579,-6.56161,2.01785,0.987834,-0.0506611,0.0854869,0.268217,-0.138863,0.173182,0.133342,-0.0249279,-0.0551112,-10.5428,-0.0897713
-191.136,0.911002,0.0448493,6,63,0,201.255,-0.188942,-9.06907,-2.97421,-0.317838,-0.856103,-0.534118,-0.241303,-1.21528,-1.5714,1.90927,3.80379,-0.748617,0.924741,0.643657,-1.00987,0.642874,1.42281,1.77486,-0.798554,0.130683,0.315637,0.388906,2.59325,-11.3133,-1.20899,-3.25643,-2.03167,-0.917866,-4.62267,-5.97728,7.26246,-0.0978317,0.120848,0.0841151,-0.131973,0.0840128,0.185938,0.231944,-0.104358,-10.6579,-0.188942
-181.866,0.997407,0.0448493,6,63,0,197.671,-0.0616731,-9.20771,0.0542447,-0.373708,-0.574251,-0.445794,0.173044,-1.26219,-0.439347,0.582396,5.4105,-0.357707,0.745476,1.81761,-1.27972,0.760836,1.25638,0.0911254,-0.0640876,0.128037,0.184356,0.365048,3.26464,0.293491,-2.02195,-3.10699,-2.41197,0.936258,-6.82906,-2.37709,3.15106,-0.0457997,0.0954484,0.232721,-0.163851,0.097415,0.160863,0.0116674,-0.00820558,-11.232,-0.0616731
-181.277,0.996785,0.0448493,6,63,0,186.434,-0.0877726,-8.36625,-0.721108,-0.415983,-0.563194,-0.510905,0.12859,-1.12437,-0.151168,0.440235,6.41892,-0.413762,0.895294,1.06194,-1.1014,0.76422,1.86225,0.162254,-0.0582113,0.122404,0.257368,0.377627,2.91485,-4.62873,-2.67016,-3.6151,-3.27946,0.825411,-7.21725,-0.970338,2.82583,-0.050646,0.109587,0.129986,-0.134815,0.0935432,0.227946,0.0198604,-0.00712527,-11.7542,-0.0877726
-183.291,0.905197,0.0448493,6,127,0,196.393,-0.0748727,-12.8085,1.02828,-0.225382,-0.553073,-0.311638,0.0282152,-0.884182,-0.297738,0.93114,6.69513,-0.370727,0.643645,1.17197,-1.33183,1.43585,1.59457,-0.166957,-0.0235797,0.146793,0.18827,0.357043,2.47825,6.88445,-1.50897,-3.70289,-2.08646,0.188904,-5.91972,-1.99339,6.2341,-0.05442,0.0944825,0.172036,-0.195504,0.210772,0.234071,-0.0245081,-0.00346133,-11.9896,-0.0748727
-193.873,0.346996,0.0448493,7,127,0,199.565,-0.126633,-6.75638,-2.3201,-1.73149,-1.16264,-1.26548,0.0232935,-1.12346,0.407156,0.927786,2.1258,-0.817096,1.17776,0.755234,-0.402048,0.0803515,0.0605147,0.617397,-1.79146,0.072462,0.356088,0.353314,2.303,-4.93208,-3.68082,-2.47155,-2.69016,0.0495175,-2.38825,0.865535,1.97229,-0.0592084,0.0853425,0.0547257,-0.0291332,0.00582243,0.00438502,0.0447378,-0.129813,-10.0321,-0.126633
-195.588,0.990718,0.0448493,7,127,0,203.719,-0.114494,-8.51197,-1.85581,-1.24319,-1.54209,-1.30368,-0.324786,-2.07028,0.947201,1.12596,2.21291,-0.995009,1.41425,0.901067,-0.725808,0.0287176,0.652537,1.26533,-0.660096,0.0899318,0.302236,0.394918,2.88999,-4.10675,-2.75108,-3.41252,-2.88492,-0.718724,-4.58136,2.09608,2.49165,-0.0894829,0.127186,0.0810345,-0.0652732,0.00258263,0.0586838,0.113794,-0.0593636,-9.8998,-0.114494
-196.345,0.996821,0.0448493,6,127,0,210.489,-0.093949,-12.5965,0.410355,-0.789947,-1.48109,-0.803993,-1.19921,-1.45241,-0.39361,2.88147,2.30544,-0.165932,0.649313,1.6191,-1.02691,-0.364987,1.03137,0.438865,1.40303,0.146973,0.403731,0.381706,2.26252,0.946046,-1.82117,-3.41455,-1.85355,-2.7647,-3.34844,-0.907443,6.64304,-0.0243876,0.0954315,0.237964,-0.150929,-0.0536432,0.151584,0.0645013,0.206208,-10.1176,-0.093949
-204.018,0.971121,0.0448493,7,127,0,216.701,-0.169477,-2.43618,-1.46427,-2.2328,-0.599362,-0.887754,1.25312,-2.28781,0.495878,-1.8211,2.04965,-1.15449,1.95395,-0.306751,0.128329,0.649501,0.194754,-0.759853,-0.612253,0.0426701,0.542872,0.422309,3.25662,-3.00125,-4.57645,-1.22848,-1.81958,2.56846,-4.68921,1.01638,-3.73262,-0.0492621,0.0833754,-0.0130891,0.00547581,0.0277143,0.00831016,-0.032423,-0.0261249,-9.7583,-0.169477
-205.295,0.988771,0.0448493,6,127,0,216.099,-0.206387,-2.60475,-1.7139,-2.6553,-0.645147,-1.03963,1.59186,-2.23089,0.593321,-1.78175,1.4205,-0.726586,2.02039,0.24222,-0.0181913,0.433978,-0.565564,-0.839575,-0.826028,0.0391982,0.499834,0.40959,3.3498,-2.43458,-3.77185,-0.91643,-1.47679,2.26123,-3.16897,0.842811,-2.53097,-0.0284809,0.0791955,0.00949458,-0.000713065,0.0170112,-0.0221691,-0.0329098,-0.0323788,-9.53824,-0.206387
-197.271,0.931388,0.0448493,7,127,0,215.343,-0.146744,-8.96816,0.882394,-1.92248,-0.721651,-1.34954,0.00523202,-0.145172,0.337871,0.3807,4.17767,-1.29746,1.43291,-0.557192,0.612212,-0.531868,0.910779,0.0274185,-0.744061,0.0434298,0.39491,0.410825,2.44345,3.68635,-8.03149,-3.01482,-5.63795,0.0218577,-0.606481,1.41151,1.59044,-0.0563484,0.0622308,-0.0241987,0.0265882,-0.0230989,0.0395549,0.00119078,-0.0323144,-10.875,-0.146744
-196.947,0.975191,0.0448493,7,127,0,208.436,-0.187329,-8.14154,0.341326,-1.97465,-0.925438,-0.812849,0.335139,-0.496378,-0.738835,-0.115804,2.12981,-1.15436,1.94682,-0.331226,0.634548,0.144832,0.0633168,-0.88128,-0.528633,0.0539379,0.514932,0.346109,2.29081,0.726961,-4.20563,-1.97101,-1.73122,0.713784,-1.05719,-1.57358,-0.246641,-0.0622635,0.105007,-0.0178656,0.0342262,0.00781194,0.00341517,-0.0475344,-0.0285133,-10.0363,-0.187329
-190.948,0.979422,0.0448493,7,127,0,208.163,-0.0393618,-6.78143,-1.7279,-0.21103,-0.898153,-0.69215,-0.314065,-2.51056,0.327549,1.57874,3.18531,-0.346819,0.848459,0.754335,-1.27837,0.332898,1.43604,0.167754,0.528435,0.151607,0.355941,0.409942,2.54265,-5.5039,-0.672195,-2.86089,-2.20471,-1.00039,-7.99691,1.04334,5.02878,-0.0525802,0.128632,0.114362,-0.19381,0.0504696,0.217713,0.0254326,0.0801145,-10.3989,-0.0393618
-199.653,0.979641,0.0448493,6,63,0,211.54,-0.191182,1.96115,-3.37224,-1.32375,-0.522014,-0.915088,0.935177,-1.33974,0.974847,-0.584267,4.51923,-0.73395,0.964088,0.95421,-1.62473,0.76754,0.859848,1.36782,-1.18735,0.108067,0.219529,0.434536,5.23667,-15.2399,-5.98235,-2.3591,-4.1355,4.22628,-6.05458,4.40556,-2.64044,-0.0793155,0.104186,0.103118,-0.17558,0.0829454,0.0929209,0.147815,-0.128313,-10.5526,-0.191182
-193.399,0.815772,0.0448493,6,63,0,214.057,-0.0729073,-8.93481,2.02909,-1.01085,-0.964939,-0.615561,1.55069,-0.714386,-0.033602,0.846123,3.63402,-0.296439,1.00742,1.3061,-1.34752,-0.471399,0.256068,-0.673491,0.138376,0.10305,0.429645,0.342825,2.50608,7.37375,-3.67344,-3.50661,-2.23696,5.63525,-2.59609,-0.12211,3.07482,-0.0305481,0.103815,0.134594,-0.138863,-0.0485779,0.0263879,-0.0694035,0.0142597,-10.6033,-0.0729073
-191.078,0.893695,0.0448493,6,127,0,204.91,-0.106446,-5.9567,1.35482,-1.36806,-0.602439,-1.07067,1.392,-1.95622,-0.730438,0.0883982,3.40066,-0.392591,0.802107,1.49317,-1.64591,0.199311,1.17366,-0.66271,-0.0646183,0.12123,0.136135,0.359793,1.80574,4.60728,-4.6523,-2.04869,-3.64097,4.73373,-6.65243,-2.48397,0.300612,-0.0475939,0.0972396,0.181017,-0.199535,0.0241625,0.142283,-0.0803404,-0.00783369,-10.7565,-0.106446
-188.41,0.976731,0.0448493,6,127,0,200.686,-0.179215,-7.69677,0.518348,-1.05935,-0.600499,-0.618862,0.591878,-0.678126,0.113587,0.145356,4.63596,-0.368945,0.407659,0.919339,-0.357957,0.70348,2.62665,-0.803893,0.310939,0.150377,0.254798,0.386678,3.95404,2.40304,-4.91111,-2.78389,-2.86902,2.74392,-3.14376,0.526586,0.673862,-0.0554807,0.0613024,0.138247,-0.0538283,0.105787,0.394987,-0.120887,0.0467579,-10.7562,-0.179215
-191.234,0.998344,0.0448493,6,127,0,200.711,-0.197994,-11.4187,2.28291,-1.53225,-0.843879,-0.909747,0.964876,-0.68267,-0.51612,-0.654926,4.59476,-0.273622,0.355164,1.63886,-1.04433,0.56912,1.54049,2.32324,-0.741631,0.133557,0.303664,0.406447,2.47854,10.4894,-7.0403,-3.87742,-4.18007,4.43337,-3.1367,-2.37145,-3.00923,-0.036544,0.0474345,0.218881,-0.139477,0.0760097,0.205742,0.310284,-0.0990498,-11.0578,-0.197994
-194.682,0.923652,0.0448493,6,127,0,203.931,-0.185377,-11.4858,2.48135,-1.23096,-0.667896,-0.813158,0.344462,-1.10192,0.139985,-0.600427,5.24791,-0.43177,0.403921,1.70317,-1.41497,1.04996,1.51131,1.74998,-0.113006,0.161239,0.428366,0.39439,2.4974,13.0219,-6.45995,-3.50506,-4.26738,1.80771,-5.7828,0.734627,-3.15099,-0.0696179,0.0651276,0.274617,-0.228148,0.169294,0.243681,0.282164,-0.0182209,-11.3511,-0.185377
-190.485,0.844852,0.0448493,6,63,0,209.663,-0.196876,-10.3473,0.691975,-0.982783,-1.09114,-0.604503,0.522466,-1.56809,0.759307,-1.05134,3.23425,-0.314428,0.585415,1.00714,-1.0909,0.913876,0.835534,1.84535,0.15782,0.138439,0.416507,0.429478,3.19296,2.23802,-3.17856,-3.52902,-1.95511,1.68978,-5.07161,2.45579,-3.40031,-0.0435293,0.0810445,0.139427,-0.151023,0.126517,0.115671,0.255469,0.0218486,-10.2564,-0.196876
-192.388,0.987667,0.0448493,6,63,0,198.617,-0.15341,-11.3267,0.777797,-1.32518,-0.916933,-0.979202,-0.12986,-1.54664,0.427016,-1.04797,3.65199,-0.371918,0.53526,0.356052,-1.04754,1.68322,-0.0434029,0.958245,0.0721696,0.206569,0.34908,0.41765,4.07954,2.84051,-4.83956,-3.34863,-3.57604,-0.474248,-5.64833,1.55946,-3.82716,-0.0768266,0.110568,0.0735493,-0.216388,0.3477,-0.00896568,0.197943,0.014908,-10.2895,-0.15341
-188.398,0.986016,0.0448493,7,127,0,201.297,-0.104285,-8.16577,-0.238618,-0.650452,-0.664252,-0.713931,0.332762,-1.8084,-1.92817,1.60724,3.4519,-0.650442,0.917643,0.770125,-0.783818,-1.05451,1.55015,-0.294293,-0.715011,0.118359,0.259025,0.336701,2.24294,-0.823684,-2.2453,-2.29293,-2.46442,1.14866,-6.24243,-6.65584,5.54804,-0.0769859,0.108612,0.0911516,-0.0927722,-0.124811,0.183474,-0.0348324,-0.0846282,-10.6047,-0.104285
-189.45,0.993342,0.0448493,6,63,0,201.502,-0.111647,-8.30337,-1.61743,-0.518708,-0.707051,-0.500624,0.549683,-1.10297,-0.922931,0.432889,5.50755,-0.350202,0.712508,1.58797,-0.519015,-1.46766,0.796806,-1.08126,0.027561,0.125697,0.197134,0.386155,2.82162,-8.90807,-2.85681,-3.89412,-2.75721,3.0274,-6.07465,-5.08309,2.38416,-0.0440192,0.0895598,0.199602,-0.0652384,-0.18448,0.100156,-0.135911,0.00346432,-11.3776,-0.111647
-188.733,0.971276,0.0448493,6,127,0,197.304,-0.146146,-4.87848,-0.499444,-0.73595,-0.423729,-0.666819,0.482578,-1.27637,-0.434515,0.277736,5.12411,-0.647843,0.886844,0.794054,-0.783409,-1.4746,1.73972,-0.0931448,0.453883,0.0788613,0.183774,0.363751,2.93297,-2.55921,-3.77109,-2.17124,-3.41686,2.47278,-6.54025,-2.2265,1.42315,-0.0510897,0.0699377,0.0626201,-0.0617807,-0.116289,0.137196,-0.00734552,0.0357938,-11.1733,-0.146146
-188.97,0.969561,0.0448493,7,127,0,201.698,-0.0564339,-12.4677,-0.317898,-1.48144,-1.04341,-1.09418,-0.0716229,-1.28326,-1.23519,-0.614234,3.70757,-0.439285,0.468901,1.44272,-0.990799,1.81558,0.263816,-0.337163,-0.797043,0.17096,0.178708,0.344391,1.94895,-1.17863,-5.49255,-3.86851,-4.05676,-0.265547,-4.75779,-4.57957,-2.27732,-0.0751003,0.0801634,0.246647,-0.169387,0.310392,0.0451021,-0.0576415,-0.136263,-10.8351,-0.0564339
-189.55,0.937081,0.0448493,6,63,0,197.134,-0.0402338,-12.259,-0.0346939,-1.40666,-1.12118,-1.0688,-0.0240577,-1.31844,-1.13431,-0.890214,3.27755,-0.387132,0.521776,1.32607,-1.13965,1.79015,0.414109,-0.345395,-0.690858,0.178606,0.187943,0.346133,1.92828,-0.113711,-4.61041,-3.67474,-3.50306,-0.0788504,-4.32125,-3.71775,-2.91772,-0.069144,0.0931922,0.236843,-0.203549,0.319731,0.0739624,-0.0616895,-0.123391,-10.6507,-0.0402338
-190.073,0.8831,0.0448493,7,127,0,198.138,-0.0171181,-7.2103,-0.103707,-0.233854,-0.599237,-0.301526,-0.00563267,-1.47555,0.204068,1.03777,4.48285,-0.439198,1.1634,0.668581,-0.257197,-0.341567,-0.0795682,-0.0747861,-0.621408,0.104176,0.362644,0.412394,3.7583,-0.464903,-1.04833,-2.68629,-1.3517,-0.0252505,-6.61467,0.914806,4.65215,-0.0457541,0.121199,0.0696503,-0.0267939,-0.0355833,-0.00828913,-0.00779095,-0.0647361,-10.7212,-0.0171181
-190.466,0.980237,0.0448493,6,127,0,200.469,-0.154543,-9.89797,0.0987872,-0.543739,-0.683068,-0.726885,0.221236,-2.02628,-0.871534,0.209747,4.68677,-0.615137,1.54971,1.06125,-0.794018,-0.0462179,2.3466,0.113563,-0.622719,0.0695003,0.374227,0.464621,3.53405,0.462993,-2.54838,-3.20138,-3.40675,1.03688,-9.49674,-4.08468,0.983035,-0.0427522,0.107705,0.0737574,-0.0551845,-0.00321216,0.16309,0.00789268,-0.0432792,-10.8552,-0.154543
-200.35,0.751261,0.0448493,7,127,0,209.855,-0.150429,-8.3433,0.891274,-0.822231,-1.60249,-0.286357,1.01879,-2.49932,-0.00650411,1.5357,1.44559,-0.507314,0.93806,2.13456,-2.04025,0.55673,1.58341,-0.294304,-1.30249,0.0851157,0.314063,0.322493,2.23267,1.28842,-1.18861,-2.31655,-0.413956,1.47276,-3.613,-0.00940229,2.22,-0.0431804,0.0798437,0.181685,-0.173657,0.0473865,0.134773,-0.0250499,-0.110862,-9.83326,-0.150429
-193.281,0.983295,0.0448493,7,127,0,209.27,-0.0802262,-7.26221,0.103795,-0.739716,-1.42996,-0.733352,1.48027,-2.02955,0.239749,2.13262,2.39391,-0.507216,1.23544,1.70231,-1.56012,0.646862,0.919962,0.670724,0.705997,0.0765317,0.306158,0.365248,2.2615,0.248476,-1.77082,-3.4232,-1.75558,3.54365,-4.85856,0.57394,5.1053,-0.0388181,0.0945505,0.130281,-0.119399,0.0495055,0.0704063,0.0513317,0.0540312,-10.1496,-0.0802262
-192.281,0.970376,0.0448493,6,127,0,205.366,-0.139035,-8.46165,-0.308696,-1.04183,-0.817111,-1.10563,-0.474642,-1.76579,0.553259,1.01119,3.62984,-0.238264,0.58951,0.73754,-1.22552,0.252771,2.06723,-0.341876,-0.0230327,0.130157,0.171886,0.366897,2.84862,-1.12052,-3.78168,-2.96598,-4.01325,-1.72287,-6.40953,2.00824,3.67045,-0.0310116,0.0767288,0.0959959,-0.15951,0.0328998,0.269064,-0.0444976,-0.00299787,-10.5087,-0.139035
-185.625,0.936201,0.0448493,6,63,0,200.836,-0.058294,-8.65671,0.330011,-0.805912,-1.06019,-0.805668,0.435667,-2.11325,0.0808064,0.872695,2.80323,-0.361329,0.787272,1.11871,-1.02552,0.252143,1.24646,-1.09742,0.501646,0.136179,0.183924,0.344108,2.47003,0.925097,-2.25916,-2.97195,-2.25848,1.22128,-5.92394,0.226519,2.44637,-0.0492055,0.10721,0.152346,-0.139655,0.0343367,0.169741,-0.149446,0.0683137,-10.2493,-0.058294
-190.03,0.968127,0.0448493,6,63,0,198.521,-0.251005,-11.8702,0.390305,-0.883211,-0.954484,-0.783192,0.170666,-1.24363,-2.35434,2.34081,3.59134,-0.311352,0.486262,0.904684,-0.223506,0.576818,1.57165,0.127924,-0.495721,0.20263,0.349038,0.318545,2.03206,1.40172,-3.17191,-3.42788,-2.81271,0.61292,-4.46629,-8.45523,8.40663,-0.0630894,0.0985315,0.183316,-0.0452891,0.116881,0.318464,0.0259212,-0.100448,-10.7463,-0.251005
-181.583,0.99967,0.0448493,6,63,0,195.706,-0.107945,-7.75086,-0.776412,-0.970881,-0.882167,-0.882225,-0.0423584,-1.44935,-0.587187,1.77733,2.82011,-0.321378,0.559318,0.635302,-0.294802,0.382519,1.14337,0.821483,-0.305417,0.206751,0.282133,0.347188,2.28762,-2.18957,-2.738,-2.48781,-2.48797,-0.119456,-4.08732,-1.65593,5.01227,-0.0664453,0.11564,0.131349,-0.0609507,0.0790863,0.236393,0.169843,-0.0631453,-10.3165,-0.107945
-179.778,0.961187,0.0448493,6,63,0,190.385,-0.144266,-7.08871,0.191588,-1.16516,-0.971093,-0.951634,0.712216,-1.65429,-0.131572,1.66177,2.8017,-0.108176,0.263615,0.406821,-0.487751,0.331337,0.402887,0.512311,-0.953538,0.395273,0.225414,0.32715,2.0973,0.536771,-3.26442,-2.72071,-2.66619,1.99541,-4.63483,-0.368625,4.65578,-0.0427589,0.1042,0.160805,-0.192795,0.130968,0.15925,0.202503,-0.376908,-10.3865,-0.144266
-179.144,0.901297,0.0448493,6,63,0,190.258,-0.112358,-7.39823,-0.039399,-0.955818,-1.01928,-0.839796,0.607546,-1.67393,0.0107409,1.01068,2.81468,-0.131636,0.259915,0.342311,-0.479861,0.0424211,0.642761,0.387048,-0.588309,0.327585,0.222287,0.321887,2.18258,-0.110896,-2.69033,-2.86896,-2.36376,1.71005,-4.71157,0.0302323,2.84474,-0.0431219,0.0851441,0.112136,-0.157195,0.0138965,0.210559,0.126791,-0.192721,-10.3556,-0.112358
-181.849,0.919427,0.0448493,6,63,0,192.752,-0.10519,-7.51491,-0.780525,-0.997139,-0.903557,-0.955961,0.697761,-2.3977,-0.724553,-0.667753,3.23855,-0.196542,0.357647,0.731753,-0.760922,0.655693,1.35047,-0.331252,-0.439255,0.20498,0.150543,0.390918,3.36129,-2.52777,-3.22929,-2.92621,-3.09593,2.25973,-7.76507,-2.3465,-2.16255,-0.0402872,0.0733104,0.149995,-0.155974,0.134404,0.27682,-0.0679,-0.0900385,-10.2238,-0.10519
