lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,Intercept,bs.1,zs_1_1.1,zs_1_1.2,zs_1_1.3,zs_1_1.4,zs_1_1.5,zs_1_1.6,zs_1_1.7,zs_1_1.8,sds_1.1,zs_2_1.1,zs_2_1.2,zs_2_1.3,zs_2_1.4,zs_2_1.5,zs_2_1.6,zs_2_1.7,zs_2_1.8,sds_2.1,ar.1,sigma,nu,s_1_1.1,s_1_1.2,s_1_1.3,s_1_1.4,s_1_1.5,s_1_1.6,s_1_1.7,s_1_1.8,s_2_1.1,s_2_1.2,s_2_1.3,s_2_1.4,s_2_1.5,s_2_1.6,s_2_1.7,s_2_1.8,lprior,b_Intercept
# Adaptation terminated
# Step size = 0.0601976
# Diagonal elements of inverse mass matrix:
# 0.00294254, 12.3806, 0.914502, 0.324156, 0.127577, 0.115577, 0.346246, 0.512978, 0.690975, 0.996652, 0.107536, 0.0611637, 0.116957, 0.272375, 0.276801, 0.569864, 0.530634, 0.779439, 0.676932, 0.229967, 0.288628, 0.0150888, 0.229206
-182.856,0.82777,0.0601976,6,63,0,194.486,-0.153468,-7.43071,0.693182,-1.06113,-0.609104,-0.763807,0.974684,-1.30473,-0.442158,-0.348106,4.37175,-0.243832,0.452123,1.03608,-0.98981,0.407997,0.0616282,0.21192,-1.81639,0.1795,0.237744,0.318568,1.83834,3.03042,-4.63898,-2.66285,-3.33917,4.26107,-5.70397,-1.933,-1.52183,-0.0437679,0.0811562,0.185976,-0.177671,0.0732356,0.0110623,0.0380397,-0.326042,-11.1847,-0.153468
-184.643,0.978146,0.0601976,6,63,0,191.992,-0.144618,-7.48299,-0.0251331,-1.25488,-0.656405,-0.884428,0.537744,-1.0859,-0.359862,-0.381814,4.1561,-0.307098,0.657832,0.553929,-1.10914,0.701185,0.123972,0.537532,-1.95614,0.133359,0.226481,0.313883,2.18591,-0.104456,-5.2154,-2.72809,-3.67577,2.23492,-4.51311,-1.49562,-1.58686,-0.0409543,0.0877278,0.0738714,-0.147914,0.0935094,0.0165328,0.0716847,-0.260869,-10.945,-0.144618
-184.706,0.762181,0.0601976,6,63,0,196.313,-0.146315,-7.51168,0.0395689,-1.13031,-0.582261,-0.790995,0.983757,-1.18612,-1.06043,-0.805943,4.66884,-0.457893,0.606542,0.911232,-0.953633,0.759281,-0.079446,0.604021,-1.88937,0.144385,0.237464,0.308082,2.26717,0.184741,-5.27723,-2.71849,-3.69303,4.593,-5.53781,-4.95098,-3.76282,-0.0661129,0.0875755,0.131568,-0.13769,0.109629,-0.0114708,0.0872116,-0.272797,-11.1532,-0.146315
-188.437,0.880571,0.0601976,6,63,0,199.393,-0.14909,-6.33342,0.348259,-0.800927,-0.58302,-0.823322,0.60849,-1.90257,-0.459439,0.633563,3.87284,-0.411757,1.04312,0.765014,-0.607702,0.768031,0.642196,-0.219386,1.52193,0.113154,0.335898,0.277486,1.37435,1.34875,-3.10186,-2.25794,-3.18859,2.35658,-7.36836,-1.77933,2.45369,-0.0465921,0.118033,0.0865648,-0.0687642,0.0869061,0.0726674,-0.0248245,0.172214,-11.1946,-0.14909
-186.712,0.946446,0.0601976,6,63,0,199.361,-0.136487,-9.05737,-0.877592,-0.619217,-0.831644,-0.684312,0.261207,-1.22888,-0.135106,0.546599,4.58744,-0.528462,1.19305,1.75375,-1.81317,0.976151,0.714458,0.911427,0.57935,0.08257,0.277496,0.373802,3.21811,-4.0259,-2.84062,-3.81511,-3.13924,1.19827,-5.63739,-0.61979,2.50749,-0.0436351,0.09851,0.144808,-0.149714,0.0806008,0.0589928,0.0752566,0.047837,-10.8639,-0.136487
-187.894,0.850743,0.0601976,5,63,0,199.142,-0.136332,-9.51292,-0.564291,-1.11101,-0.993571,-0.685848,0.036758,-0.436838,0.520636,0.31914,3.38013,-0.603233,1.1897,1.28436,-1.25723,1.46403,0.869798,0.224354,0.266812,0.0822914,0.284356,0.370296,3.34519,-1.90738,-3.75536,-3.3584,-2.31825,0.124247,-1.47657,1.75982,1.07874,-0.0496409,0.097902,0.105691,-0.103459,0.120477,0.0715769,0.0184624,0.0219564,-10.2841,-0.136332
-184.778,0.943856,0.0601976,5,31,0,191.514,-0.166044,-7.88759,-0.511601,-1.12582,-0.833572,-0.920733,0.387583,-1.37268,-0.147649,0.117669,3.75194,-0.687955,0.810987,1.28105,-1.42839,0.954145,0.604727,-0.158543,0.520759,0.119887,0.357299,0.398309,2.81994,-1.9195,-4.22403,-3.12751,-3.45454,1.45419,-5.1502,-0.553971,0.441488,-0.0824767,0.0972266,0.153581,-0.171246,0.114389,0.0724988,-0.0190072,0.0624322,-10.5737,-0.166044
-184.234,0.928214,0.0601976,6,63,0,194.44,-0.0804111,-9.67701,-0.236019,-0.783212,-0.94294,-0.627711,0.632379,-1.42106,-1.77774,0.418369,3.27131,-0.412658,0.521795,1.17232,-0.452728,0.435407,2.07571,-0.0657644,-0.985518,0.18024,0.138148,0.385651,2.96189,-0.772091,-2.56213,-3.08465,-2.05343,2.06871,-4.64873,-5.81552,1.36861,-0.0743774,0.0940482,0.211299,-0.0815996,0.0784777,0.374125,-0.0118534,-0.177629,-10.324,-0.0804111
-186.305,0.937561,0.0601976,6,63,0,194.902,-0.157281,-13.8038,0.836531,-1.03218,-1.31855,-0.935736,-0.439807,-1.38456,-0.890709,0.0553022,2.94206,-0.170579,0.520996,1.00838,-1.03913,0.627784,0.0758674,0.527857,-0.148038,0.188654,0.386718,0.409215,3.09537,2.46113,-3.03673,-3.87926,-2.75299,-1.29394,-4.07346,-2.62052,0.162703,-0.0321804,0.098288,0.190235,-0.196036,0.118434,0.0143127,0.0995823,-0.027928,-10.1503,-0.157281
-187.985,0.994127,0.0601976,6,63,0,198.02,-0.169999,-7.05347,-0.129959,-0.988386,-0.773637,-0.769991,1.13427,-1.42012,-1.09267,0.821114,3.73597,-0.972328,1.1564,1.41406,-0.273697,-0.0698771,0.723627,0.354253,-0.170503,0.0676292,0.299651,0.32166,2.67627,-0.485525,-3.69258,-2.89029,-2.87667,4.23759,-5.30552,-4.0822,3.06766,-0.0657578,0.0782064,0.0956321,-0.0185099,-0.00472574,0.0489384,0.0239579,-0.011531,-10.5974,-0.169999
-187.735,0.855488,0.0601976,6,127,0,196.916,-0.117,-12.7423,-0.942041,-1.40208,-1.07795,-0.805564,-0.041128,-0.30341,0.185331,-1.6096,4.05065,-0.292574,0.266669,1.03409,-0.599181,0.98399,0.646936,-0.53513,0.350001,0.275279,0.36879,0.36965,2.55224,-3.81588,-5.67934,-4.3664,-3.26305,-0.166595,-1.22901,0.750709,-6.51992,-0.0805396,0.0734085,0.284664,-0.164942,0.270872,0.178088,-0.14731,0.0963481,-10.7886,-0.117
-185.395,0.962165,0.0601976,5,63,0,200.737,-0.125908,-9.12409,-0.859363,-1.16672,-1.20386,-0.737748,0.107381,-0.719624,-0.200191,0.543268,2.591,-0.304851,0.594154,0.820731,-0.325112,0.308931,1.13357,0.202054,0.494294,0.189863,0.337441,0.324874,2.97008,-2.22661,-3.02298,-3.11922,-1.91151,0.278223,-1.86455,-0.518697,1.40761,-0.0578798,0.112808,0.155826,-0.0617266,0.0586545,0.215223,0.0383626,0.093848,-10.0259,-0.125908
-189.975,0.850105,0.0601976,6,63,0,198.801,-0.182157,-7.047,-1.16987,-1.8413,-1.38298,-1.29198,0.948397,-0.855941,0.0550667,1.71627,2.16324,-0.304542,0.647814,0.915973,-1.2073,0.750032,0.76823,1.01827,0.161328,0.174847,0.300834,0.404272,2.11006,-2.53071,-3.98318,-2.99171,-2.79487,2.05161,-1.85161,0.119123,3.71271,-0.0532482,0.113268,0.160155,-0.211093,0.131141,0.134323,0.178041,0.0282077,-10.1203,-0.182157
-191.703,0.998471,0.0601976,6,63,0,199.304,-0.151175,-9.55768,0.811196,-2.17808,-1.01528,-1.49041,1.46431,-0.888626,-2.71461,0.639729,2.97539,-0.473625,0.689394,1.42929,-0.593123,-0.61799,1.0426,-0.581112,-0.295226,0.132082,0.222031,0.324383,3.07611,2.41362,-6.48065,-3.02084,-4.43454,4.35689,-2.64401,-8.07703,1.90344,-0.0625575,0.0910566,0.188783,-0.078341,-0.0816254,0.137709,-0.0767545,-0.038994,-10.1605,-0.151175
-193.436,0.82464,0.0601976,6,63,0,209.103,-0.148003,-9.60622,0.642118,-2.16707,-0.996713,-1.4316,1.34112,-0.930613,-3.02198,0.463795,2.84187,-0.481467,0.811963,1.53246,-0.438559,-0.404413,1.35402,-0.649189,-0.593725,0.125001,0.233231,0.33098,3.09352,1.82481,-6.15851,-2.83253,-4.06843,3.8113,-2.64468,-8.58807,1.31804,-0.0601838,0.101496,0.191559,-0.0548202,-0.050552,0.169253,-0.0811491,-0.074216,-10.0998,-0.148003
-192.527,0.996238,0.0601976,5,31,0,202.154,-0.128761,-10.2294,-1.32751,-1.45909,-1.40133,-1.09742,1.53166,-1.10091,-2.38825,0.685251,2.87625,-0.531483,0.59801,1.5623,-0.643042,0.96256,2.07673,-0.0467809,-0.73608,0.174992,0.26009,0.368762,1.72281,-3.81825,-4.19671,-4.03058,-3.15645,4.40543,-3.16648,-6.86921,1.97095,-0.0930055,0.104647,0.273391,-0.112527,0.168441,0.363412,-0.00818629,-0.128808,-10.5673,-0.128761
-190.447,0.95185,0.0601976,6,63,0,203.072,-0.146731,-3.39238,0.575583,-1.8778,-0.675601,-1.35985,1.23703,-1.80445,0.793917,-0.476755,3.47579,-0.286264,0.461201,0.838052,-0.844099,-0.298418,1.78174,-0.0950354,-0.514927,0.199197,0.110025,0.255356,1.87545,2.0006,-6.52684,-2.34824,-4.72655,4.29964,-6.27188,2.75949,-1.6571,-0.0570229,0.0918697,0.166937,-0.168142,-0.0594439,0.354916,-0.0189307,-0.102572,-10.7546,-0.146731
-191.068,0.887618,0.0601976,6,63,0,202.477,-0.136632,-8.0881,0.750456,-1.33364,-1.17586,-0.857213,1.59968,-1.4726,-1.14862,1.04318,2.46611,-0.422488,0.658842,1.10071,-0.531066,0.49224,1.28263,0.435792,-2.28981,0.136193,0.185197,0.276557,1.31982,1.85071,-3.2889,-2.89981,-2.11398,3.94498,-3.63159,-2.83263,2.5726,-0.0575401,0.08973,0.149909,-0.0723277,0.0670399,0.174686,0.059352,-0.311857,-10.6166,-0.136632
-185.728,0.946242,0.0601976,6,63,0,200.91,-0.124253,-7.74961,-0.661649,-1.01631,-0.601963,-0.950593,0.167207,-1.41468,-0.602627,-0.128504,4.5781,-0.553948,0.780525,1.10233,-1.11594,-0.211968,1.69875,-0.726603,0.346852,0.113806,0.094094,0.340024,2.59467,-3.0291,-4.65275,-2.75585,-4.35191,0.765492,-6.47653,-2.75889,-0.588305,-0.0630426,0.0888284,0.125452,-0.127001,-0.0241232,0.193327,-0.0826918,0.0394739,-11.0108,-0.124253
-190.176,0.990332,0.0601976,6,63,0,201.126,-0.130095,-5.33573,-1.1376,-1.85977,-1.01078,-0.906487,1.71325,-0.917468,-1.01391,0.495735,2.11386,-0.394861,0.789624,1.94602,-0.461475,0.353557,2.64876,0.663919,0.228924,0.122613,0.306631,0.355921,2.30871,-2.40472,-3.93129,-2.13665,-1.91619,3.62158,-1.9394,-2.14327,1.04792,-0.0484152,0.0968184,0.238608,-0.056583,0.0433507,0.324773,0.0814052,0.0280691,-10.027,-0.130095
-193.401,0.842491,0.0601976,6,63,0,203.405,-0.159544,-6.31159,1.72395,-2.29704,-0.872589,-1.66734,0.975934,-2.03793,-0.100252,0.499392,2.02931,-0.242623,0.418565,0.25869,-0.620129,0.0990428,0.207695,-0.641347,-0.732495,0.153346,0.297355,0.3369,2.1768,3.49843,-4.66141,-1.77076,-3.38355,1.98048,-4.1356,-0.203443,1.01342,-0.0372051,0.0641851,0.0396689,-0.095094,0.0151878,0.031849,-0.0983477,-0.112325,-10.0414,-0.159544
-194.633,0.982221,0.0601976,6,63,0,210.373,-0.0822304,-9.15967,-0.610415,-2.14805,-1.59249,-1.60674,1.4571,-1.1994,-1.63766,1.81155,2.38746,-0.495926,0.643866,1.76896,-0.49617,0.303906,1.99879,1.75783,1.47869,0.16218,0.303378,0.333257,2.35709,-1.45734,-5.12837,-3.80201,-3.83603,3.47876,-2.86352,-3.90984,4.325,-0.0804292,0.104422,0.28689,-0.0804688,0.0492874,0.324163,0.285084,0.239813,-10.115,-0.0822304
-195.104,0.984051,0.0601976,5,31,0,201.377,-0.0828539,-8.89376,-0.340229,-2.09017,-1.57355,-1.4582,1.30162,-1.07978,-2.07786,1.30895,1.95114,-0.223395,0.66995,1.34295,-0.354974,0.676044,1.94682,2.15111,1.34496,0.134041,0.266215,0.335212,1.80714,-0.663835,-4.07823,-3.07022,-2.84516,2.53965,-2.10681,-4.0542,2.55394,-0.0299441,0.0898008,0.18001,-0.047581,0.0906175,0.260954,0.288337,0.18028,-10.1638,-0.0828539
-196.98,0.908781,0.0601976,6,63,0,207.486,-0.178756,-2.63063,0.342443,-0.0538203,-0.247512,-0.150318,0.867722,-1.97897,-0.150828,0.622352,4.98144,-0.248847,0.710203,0.653518,-0.385886,0.05681,-0.491236,-1.53388,-2.21729,0.111,0.530896,0.471364,3.41004,1.70586,-0.268103,-1.23297,-0.748799,4.3225,-9.85814,-0.751343,3.10021,-0.027622,0.0788323,0.0725403,-0.0428332,0.0063059,-0.054527,-0.17026,-0.246118,-11.0151,-0.178756
-203.114,0.877239,0.0601976,6,63,0,213.732,-0.232896,-3.90107,-0.205426,0.041844,-0.255751,-0.0670376,1.30887,-2.37381,-2.06349,0.376503,4.21114,-0.200589,0.803079,1.38335,-0.762212,0.213055,-0.206029,-2.51043,-1.74334,0.150295,0.273875,0.408078,3.0124,-0.865078,0.176211,-1.077,-0.282305,5.51182,-9.99645,-8.68965,1.58551,-0.0301475,0.120698,0.20791,-0.114556,0.032021,-0.030965,-0.377304,-0.262014,-10.7398,-0.232896
-194.573,0.997419,0.0601976,6,63,0,214.737,-0.0877125,-1.02801,-0.711172,-1.07618,-0.248018,-0.828216,0.174906,-1.00352,0.661501,1.50831,4.34806,-0.662114,0.944492,0.145489,0.122303,-0.523453,1.75357,-1.48026,0.461758,0.113119,0.457799,0.408321,3.07447,-3.09222,-4.67927,-1.0784,-3.60113,0.760502,-4.36335,2.87625,6.5582,-0.0748979,0.10684,0.0164576,0.0138348,-0.0592126,0.198362,-0.167446,0.0522338,-10.7891,-0.0877125
-189.513,0.872073,0.0601976,6,63,0,203.035,-0.076961,-0.999882,-1.64587,-0.228479,-0.331223,-0.170461,0.752559,-1.58819,0.280813,0.38765,4.39531,-0.47877,1.28125,1.23326,-0.00665697,0.164061,1.52742,0.34271,-0.101272,0.103104,0.259409,0.366559,2.26027,-7.23412,-1.00424,-1.45583,-0.749227,3.30773,-6.9806,1.23426,1.70384,-0.0493631,0.132102,0.127154,-0.00068636,0.0169154,0.157483,0.0353348,-0.0104415,-11.0337,-0.076961
-195.669,0.733183,0.0601976,6,63,0,205.437,-0.213873,-6.53082,-1.70118,-0.580541,-0.60383,-0.493715,0.199969,-1.00254,-0.847691,0.394352,3.8332,-0.0611109,1.11828,1.43039,-0.597339,-0.388672,2.33256,0.607631,-1.00214,0.0909322,0.445081,0.3399,2.3619,-6.52098,-2.22533,-2.3146,-1.89251,0.766523,-3.84292,-3.24937,1.51163,-0.00555695,0.101688,0.130068,-0.0543173,-0.0353428,0.212104,0.0552532,-0.091127,-10.737,-0.213873
-192.037,0.806859,0.0601976,6,63,0,205.723,-0.162328,-5.26008,-0.755724,-0.974443,-0.442249,-0.717794,0.248048,-0.582904,0.0772713,-0.0449681,6.62358,-0.769031,0.390122,0.918318,-0.142746,1.13636,1.30996,-0.334166,-1.62955,0.115899,0.207907,0.393055,2.30111,-5.00559,-6.4543,-2.92927,-4.75436,1.64297,-3.86091,0.511812,-0.297849,-0.08913,0.0452148,0.106432,-0.0165441,0.131703,0.151823,-0.0387296,-0.188864,-12.0163,-0.162328
-191.706,0.998269,0.0601976,6,63,0,202.863,-0.148148,-7.82197,0.264628,-1.64205,-1.24299,-1.31634,1.26481,-1.62136,-0.555623,1.43058,2.5364,-0.526239,0.770709,2.13781,-1.50594,-0.668564,1.84396,0.99351,0.946954,0.0863046,0.216671,0.350806,1.91636,0.671203,-4.1649,-3.15271,-3.33877,3.20805,-4.11243,-1.40928,3.62854,-0.0454168,0.0665158,0.184503,-0.129969,-0.0577002,0.159142,0.0857445,0.0817265,-10.3351,-0.148148
-192.292,0.996534,0.0601976,6,63,0,202.542,-0.0978098,-10.8178,1.16093,-1.49106,-1.53183,-1.01097,0.565527,-1.92283,0.0505059,-1.07912,2.23757,-0.553809,1.35093,1.50418,-0.794082,0.586454,0.0536572,0.080128,1.08653,0.0854652,0.287192,0.428516,3.04494,2.59766,-3.33635,-3.42758,-2.26212,1.26541,-4.30247,0.113011,-2.41461,-0.0473314,0.115458,0.128555,-0.0678664,0.0501214,0.00458582,0.00684815,0.0928602,-9.8755,-0.0978098
-193.667,0.896451,0.0601976,6,63,0,205.25,-0.074333,-10.4865,1.36925,-1.56544,-1.50125,-0.918589,0.366157,-1.18027,0.0820716,-0.654063,2.25628,-0.538492,1.10694,1.65299,-0.879781,0.535299,0.465349,0.534666,1.25058,0.0609197,0.285276,0.35995,3.00793,3.08943,-3.53208,-3.38725,-2.0726,0.826154,-2.66302,0.185177,-1.47575,-0.0328048,0.0674342,0.1007,-0.053596,0.0326103,0.0283489,0.0325717,0.076185,-9.88556,-0.074333
-196.216,0.965357,0.0601976,6,63,0,201.763,-0.181498,-6.40097,-1.727,-1.98656,-1.019,-1.37382,0.147493,-1.40153,-0.527992,0.417393,2.24474,-1.10003,1.12101,1.8006,-1.8716,0.3801,1.42719,-0.228836,-1.21819,0.0975996,0.314168,0.383366,2.58866,-3.87667,-4.45931,-2.28739,-3.08386,0.331083,-3.14607,-1.1852,0.936938,-0.107362,0.10941,0.175738,-0.182668,0.0370976,0.139293,-0.0223343,-0.118895,-9.9902,-0.181498
-194.865,0.987421,0.0601976,6,63,0,209.561,-0.186094,-7.94767,0.907415,-0.507177,-0.300982,-0.0878751,-0.0435608,-0.779839,0.0469039,-0.121525,4.86579,-0.383563,1.10191,2.19954,-0.275495,0.107745,1.39699,1.75341,0.178778,0.0872796,0.418249,0.369138,2.11249,4.41529,-2.46782,-1.46451,-0.427582,-0.211958,-3.79453,0.228224,-0.591314,-0.0334772,0.0961741,0.191975,-0.0240451,0.00940398,0.121928,0.153037,0.0156037,-11.3016,-0.186094
-191.926,0.976753,0.0601976,6,63,0,204.144,-0.0286613,-9.28705,-0.756857,-1.13369,-1.43714,-1.06315,-0.0146036,-2.50466,-0.963262,1.70097,2.11641,-0.523243,0.917196,0.515778,-0.13189,0.558571,0.498707,-0.297674,-0.574115,0.106607,0.271278,0.370856,2.35812,-1.60182,-2.39935,-3.04158,-2.25006,-0.0309073,-5.30089,-2.03866,3.59995,-0.0557815,0.0977798,0.0549857,-0.0140605,0.0595478,0.0531658,-0.0317342,-0.0612049,-10.0151,-0.0286613
-193.74,0.987888,0.0601976,6,63,0,202.594,-0.173218,-13.3937,1.67893,-1.1058,-0.588803,-0.859461,0.610767,-0.327422,-0.757532,0.143888,7.02442,-0.861215,0.566663,1.6046,-1.79798,0.887178,2.12022,0.372242,-0.0814016,0.0944605,0.404733,0.403249,2.25565,11.7935,-7.76759,-4.136,-6.03721,4.29028,-2.29995,-5.32122,1.01073,-0.0813508,0.0535273,0.151572,-0.169838,0.0838032,0.200277,0.0351621,-0.00768923,-12.1995,-0.173218
-188.238,0.999224,0.0601976,6,63,0,201.815,-0.105506,-10.329,-1.19073,-0.503127,-0.877151,-0.680362,-0.124315,-1.99162,-1.60462,0.70253,3.50051,-0.656649,1.09148,1.26968,-0.40488,-0.25888,-0.370798,0.742924,0.741803,0.095793,0.30992,0.405099,2.22599,-4.16817,-1.7612,-3.07048,-2.38162,-0.435167,-6.9717,-5.61698,2.45921,-0.0629024,0.104556,0.121626,-0.0387847,-0.0247989,-0.0355198,0.0711669,0.0710595,-10.6373,-0.105506
-195.068,0.969634,0.0601976,6,63,0,204.157,-0.0606287,-4.09783,-0.264983,-1.71275,-0.82588,-0.651455,1.52542,0.366794,0.949545,0.734947,3.22273,-0.534417,1.07842,1.99443,-0.237757,0.282748,0.657085,0.82251,-1.34925,0.0877159,0.437927,0.367518,3.2884,-0.853967,-5.51972,-2.66159,-2.09946,4.91602,1.18208,3.06012,2.36853,-0.0468768,0.094595,0.174943,-0.020855,0.0248015,0.0576368,0.0721472,-0.11835,-10.227,-0.0606287
-195.659,0.957844,0.0601976,6,63,0,213.59,-0.204574,-11.8298,-0.638126,-1.44493,-1.37513,-1.66914,-0.0688185,-2.92016,-2.10584,-0.667314,2.55385,-0.34076,0.651364,0.47802,-0.983266,0.798418,1.28452,-0.0961293,1.8553,0.157761,0.371782,0.334079,2.3188,-1.62968,-3.69013,-3.51187,-4.26273,-0.175752,-7.45765,-5.378,-1.70422,-0.0537587,0.10276,0.075413,-0.155121,0.125959,0.202647,-0.0151655,0.292694,-10.1921,-0.204574
-193.299,0.887312,0.0601976,6,63,0,205.46,-0.0211292,-13.335,0.68922,-1.65325,-1.88931,-0.97782,0.329471,-0.561384,-0.278665,1.20326,2.4569,-0.370089,0.65869,1.48057,-0.0346522,0.317606,-0.294928,-0.00938925,-1.09466,0.139039,0.27331,0.432503,3.24853,1.69335,-4.06188,-4.64184,-2.40241,0.809477,-1.37926,-0.684653,2.95629,-0.0514568,0.0915837,0.205858,-0.00481802,0.0441596,-0.0410066,-0.00130547,-0.152201,-9.91993,-0.0211292
-195.862,0.999076,0.0601976,6,63,0,203.553,-0.14942,-11.3207,0.0847289,-1.42594,-1.91948,-0.0824575,0.591056,0.322538,0.288099,0.574085,1.89419,-0.578224,1.05597,1.08108,-1.41971,0.89863,1.86838,-1.23698,0.0847457,0.0966599,0.455848,0.422628,3.29567,0.160492,-2.701,-3.63586,-0.15619,1.11957,0.610947,0.545713,1.08742,-0.0558911,0.10207,0.104497,-0.137229,0.0868615,0.180597,-0.119567,0.00819151,-9.69713,-0.14942
-194.791,0.96638,0.0601976,6,63,0,207.21,-0.121646,-11.5212,-0.217343,-1.06479,-1.0753,-1.40645,-0.970029,-3.19471,-1.10443,0.221025,3.04967,-0.34758,0.602305,0.650685,-0.00217817,0.141429,0.275451,1.57895,-0.529892,0.214859,0.451853,0.299889,1.82112,-0.662822,-3.24726,-3.2793,-4.28921,-2.95827,-9.7428,-3.36814,0.674052,-0.0746807,0.129411,0.139806,-0.000468001,0.0303873,0.0591831,0.339251,-0.113852,-10.5932,-0.121646
-188.583,0.823441,0.0601976,6,63,0,203.569,-0.162132,-7.72608,-0.385059,-1.07525,-1.13241,-0.618465,1.38675,-0.456604,0.0214098,0.717422,3.29998,-0.391339,0.817169,1.50056,-1.06521,0.68995,1.90597,-0.969112,-0.303878,0.110725,0.250264,0.361106,2.9543,-1.27069,-3.54831,-3.73695,-2.04092,4.57626,-1.50678,0.0706518,2.36748,-0.0433312,0.0904813,0.16615,-0.117946,0.0763949,0.211039,-0.107305,-0.0336469,-10.3331,-0.162132
-192.577,0.972062,0.0601976,6,63,0,199.964,-0.100601,-2.93817,-0.873974,-1.18233,-0.437187,-1.25505,0.198147,-3.15202,0.23133,0.221713,3.03782,-0.33621,0.642108,0.935487,0.120739,0.177378,0.503594,0.617217,-0.557726,0.162067,0.516357,0.362859,2.3765,-2.65497,-3.5917,-1.32809,-3.81262,0.601935,-9.57524,0.702738,0.673524,-0.0544887,0.104065,0.151612,0.0195678,0.0287472,0.0816161,0.100031,-0.0903891,-10.3801,-0.100601
-195.77,0.857526,0.0601976,6,63,0,203.669,-0.225199,-12.4895,0.290519,-1.93599,-1.48945,-0.862746,1.02247,0.453456,0.106814,0.623155,3.29252,-0.333063,0.31219,0.943976,-1.20249,0.480735,1.41941,-0.00262588,-0.513712,0.250184,0.438402,0.376279,2.43622,0.956541,-6.37431,-4.90406,-2.84061,3.36651,1.49301,0.351688,2.05175,-0.0833271,0.078105,0.236168,-0.300843,0.120272,0.355113,-0.000656953,-0.128522,-10.4772,-0.225199
-196.886,0.9882,0.0601976,6,63,0,208.185,-0.182844,-11.4823,1.06871,-2.02293,-1.55417,-0.96639,-0.0662741,-0.957959,-0.987999,-0.00122057,2.19616,-0.412947,0.924808,1.85195,0.372204,-0.812272,1.03598,0.199001,-0.164387,0.0902537,0.319072,0.455084,4.21007,2.34706,-4.44268,-3.41321,-2.12235,-0.145549,-2.10383,-2.16981,-0.00268056,-0.03727,0.0834673,0.167145,0.0335928,-0.0733105,0.0935006,0.0179606,-0.0148366,-9.65398,-0.182844
-194.696,0.898121,0.0601976,6,63,0,206.736,-0.0830344,-7.94191,-0.688663,-0.2479,-0.598801,-0.342201,-0.563124,-1.71789,-0.407442,0.481377,2.9979,-0.115046,0.624889,0.319271,-1.06647,1.60849,0.920183,0.328547,0.272396,0.165905,0.25828,0.354027,1.8236,-2.06455,-0.743182,-1.79515,-1.02589,-1.68819,-5.15006,-1.22147,1.44312,-0.0190867,0.103672,0.0529685,-0.176933,0.266856,0.152663,0.0545075,0.0451918,-10.5722,-0.0830344
-195.786,0.9768,0.0601976,5,63,0,207.143,-0.15045,-15.8526,0.224999,-0.185336,-1.02489,-0.442984,-0.404093,-1.58837,0.114439,0.490622,5.12223,-0.452136,0.482263,0.903751,-0.383769,0.224145,0.996896,0.997793,0.0697093,0.170201,0.468938,0.353461,1.50457,1.1525,-0.949335,-5.24971,-2.26907,-2.06986,-8.136,0.586182,2.51308,-0.0769542,0.0820818,0.15382,-0.0653181,0.0381498,0.169673,0.169826,0.0118646,-11.6987,-0.15045
-191.947,0.975719,0.0601976,6,63,0,204.131,-0.146224,-10.649,2.25786,-0.475308,-0.773374,-0.613841,-0.0495762,-1.31237,-1.05474,1.75201,2.89314,-0.0877818,0.522356,0.520409,-0.337276,-0.162041,0.896306,0.371349,-1.58972,0.177534,0.262785,0.312746,2.24957,6.53231,-1.37513,-2.23748,-1.77593,-0.143431,-3.79686,-3.05152,5.06881,-0.0155842,0.0927358,0.0923901,-0.0598779,-0.0287677,0.159125,0.0659269,-0.282228,-10.3562,-0.146224
-187.308,1,0.0601976,6,63,0,197.88,-0.154388,-5.47206,-1.38906,-0.624023,-0.637697,-0.622514,-0.180109,-1.72682,0.234748,0.891107,2.75563,-0.172234,0.59393,1.20612,-0.691923,1.07391,1.05353,0.361998,0.335894,0.181779,0.325262,0.3856,2.34295,-3.82774,-1.71958,-1.75726,-1.71542,-0.496315,-4.75849,0.646878,2.45556,-0.0313086,0.107964,0.219247,-0.125777,0.195215,0.19151,0.0658039,0.0610587,-10.2722,-0.154388
-190.864,0.985145,0.0601976,6,63,0,198.356,-0.0791451,-7.74253,0.581723,-1.67037,-1.15375,-1.21381,1.57809,-1.20248,-0.639312,0.152022,2.7948,-0.314798,1.12588,0.894544,-0.0230948,-0.109225,1.47283,-0.620901,0.170484,0.0833314,0.226556,0.40021,2.60759,1.6258,-4.66835,-3.2245,-3.39236,4.41044,-3.3607,-1.78675,0.424871,-0.0262326,0.0938208,0.0745436,-0.00192452,-0.00910187,0.122733,-0.0517406,0.0142067,-10.2079,-0.0791451
-187.109,0.992499,0.0601976,6,63,0,200.238,-0.172811,-6.72423,-0.507057,-0.277215,-0.322716,-0.26146,0.570672,-0.723425,-0.757327,0.238174,8.20607,-0.568401,1.34622,0.762541,-1.3319,1.70034,0.582739,0.855122,-0.896051,0.0814606,0.29702,0.356274,1.99723,-4.16095,-2.27484,-2.64823,-2.14556,4.68298,-5.93648,-6.21468,1.95447,-0.0463023,0.109664,0.0621171,-0.108498,0.138511,0.0474703,0.0696588,-0.0729928,-12.7604,-0.172811
